order_id,created_at,website_session_id,user_id,primary_product_id,items_purchased,price_usd,cogs_usd,Profit,year,month,day,hour,day_of_week
11081,2014-02-03 19:59:00,191152,165851,1,1,49.99,19.49,30.500000000000004,2014,2,3,19,0
11082,2014-02-03 20:06:00,191155,165854,1,2,95.98,33.98,62.00000000000001,2014,2,3,20,0
11083,2014-02-03 20:50:00,191175,165871,3,1,45.99,14.49,31.5,2014,2,3,20,0
11084,2014-02-03 21:28:00,191188,165881,1,2,95.98,33.98,62.00000000000001,2014,2,3,21,0
11085,2014-02-03 22:32:00,191208,165899,2,1,59.99,22.49,37.5,2014,2,3,22,0
11086,2014-02-03 23:19:00,191225,149480,1,1,49.99,19.49,30.500000000000004,2014,2,3,23,0
11087,2014-02-03 23:33:00,191233,165921,1,1,49.99,19.49,30.500000000000004,2014,2,3,23,0
11088,2014-02-04 00:44:00,191252,165937,1,1,49.99,19.49,30.500000000000004,2014,2,4,0,1
11089,2014-02-04 01:06:00,191264,165946,2,1,59.99,22.49,37.5,2014,2,4,1,1
11090,2014-02-04 01:18:00,191266,165948,2,2,109.98,41.98,68.0,2014,2,4,1,1
11091,2014-02-04 03:20:00,191289,141619,2,1,59.99,22.49,37.5,2014,2,4,3,1
11092,2014-02-04 04:48:00,191303,165977,2,1,59.99,22.49,37.5,2014,2,4,4,1
11093,2014-02-04 07:09:00,191329,165998,1,1,49.99,19.49,30.500000000000004,2014,2,4,7,1
11094,2014-02-04 07:12:00,191325,144766,1,2,109.98,41.98,68.0,2014,2,4,7,1
11095,2014-02-04 07:41:00,191339,166006,1,1,49.99,19.49,30.500000000000004,2014,2,4,7,1
11096,2014-02-04 08:00:00,191342,140664,1,1,49.99,19.49,30.500000000000004,2014,2,4,8,1
11097,2014-02-04 08:17:00,191346,153642,3,1,45.99,14.49,31.5,2014,2,4,8,1
11098,2014-02-04 08:23:00,191348,166012,1,1,49.99,19.49,30.500000000000004,2014,2,4,8,1
11099,2014-02-04 08:25:00,191350,142410,1,2,109.98,41.98,68.0,2014,2,4,8,1
11100,2014-02-04 09:13:00,191371,166028,1,1,49.99,19.49,30.500000000000004,2014,2,4,9,1
11101,2014-02-04 09:17:00,191369,140858,2,1,59.99,22.49,37.5,2014,2,4,9,1
11102,2014-02-04 09:48:00,191387,136916,3,1,45.99,14.49,31.5,2014,2,4,9,1
11103,2014-02-04 10:14:00,191401,166052,3,1,45.99,14.49,31.5,2014,2,4,10,1
11104,2014-02-04 10:23:00,191404,156743,1,1,49.99,19.49,30.500000000000004,2014,2,4,10,1
11105,2014-02-04 10:31:00,191416,132741,1,1,49.99,19.49,30.500000000000004,2014,2,4,10,1
11106,2014-02-04 10:50:00,191429,166073,1,1,49.99,19.49,30.500000000000004,2014,2,4,10,1
11107,2014-02-04 11:06:00,191451,146516,1,1,49.99,19.49,30.500000000000004,2014,2,4,11,1
11108,2014-02-04 11:37:00,191473,139059,2,1,59.99,22.49,37.5,2014,2,4,11,1
11109,2014-02-04 11:42:00,191481,164563,1,1,49.99,19.49,30.500000000000004,2014,2,4,11,1
11110,2014-02-04 11:45:00,191482,166116,3,2,95.98,33.98,62.00000000000001,2014,2,4,11,1
11111,2014-02-04 12:02:00,191495,166126,2,1,59.99,22.49,37.5,2014,2,4,12,1
11112,2014-02-04 12:34:00,191513,166143,1,1,49.99,19.49,30.500000000000004,2014,2,4,12,1
11113,2014-02-04 12:51:00,191518,166147,1,1,49.99,19.49,30.500000000000004,2014,2,4,12,1
11114,2014-02-04 13:00:00,191533,156245,1,1,49.99,19.49,30.500000000000004,2014,2,4,13,1
11115,2014-02-04 13:20:00,191547,166173,3,1,45.99,14.49,31.5,2014,2,4,13,1
11116,2014-02-04 13:25:00,191548,166174,2,1,59.99,22.49,37.5,2014,2,4,13,1
11117,2014-02-04 14:14:00,191585,166206,1,2,95.98,33.98,62.00000000000001,2014,2,4,14,1
11118,2014-02-04 14:34:00,191599,166217,1,2,109.98,41.98,68.0,2014,2,4,14,1
11119,2014-02-04 14:40:00,191596,166214,2,1,59.99,22.49,37.5,2014,2,4,14,1
11120,2014-02-04 15:17:00,191624,166238,1,1,49.99,19.49,30.500000000000004,2014,2,4,15,1
11121,2014-02-04 16:01:00,191663,134641,1,1,49.99,19.49,30.500000000000004,2014,2,4,16,1
11122,2014-02-04 16:02:00,191660,128159,2,1,59.99,22.49,37.5,2014,2,4,16,1
11123,2014-02-04 16:30:00,191687,152251,2,1,59.99,22.49,37.5,2014,2,4,16,1
11124,2014-02-04 16:38:00,191696,166294,1,1,49.99,19.49,30.500000000000004,2014,2,4,16,1
11125,2014-02-04 16:50:00,191703,166300,1,1,49.99,19.49,30.500000000000004,2014,2,4,16,1
11126,2014-02-04 17:00:00,191708,161792,2,1,59.99,22.49,37.5,2014,2,4,17,1
11127,2014-02-04 17:28:00,191725,145599,1,1,49.99,19.49,30.500000000000004,2014,2,4,17,1
11128,2014-02-04 17:28:00,191726,150828,1,1,49.99,19.49,30.500000000000004,2014,2,4,17,1
11129,2014-02-04 17:29:00,191724,166314,3,1,45.99,14.49,31.5,2014,2,4,17,1
11130,2014-02-04 17:31:00,191730,166318,3,1,45.99,14.49,31.5,2014,2,4,17,1
11131,2014-02-04 17:41:00,191735,166323,1,1,49.99,19.49,30.500000000000004,2014,2,4,17,1
11132,2014-02-04 19:27:00,191786,163220,1,1,49.99,19.49,30.500000000000004,2014,2,4,19,1
11133,2014-02-04 19:49:00,191797,166373,1,1,49.99,19.49,30.500000000000004,2014,2,4,19,1
11134,2014-02-04 20:02:00,191807,166380,1,1,49.99,19.49,30.500000000000004,2014,2,4,20,1
11135,2014-02-04 20:47:00,191828,166399,1,1,49.99,19.49,30.500000000000004,2014,2,4,20,1
11136,2014-02-04 22:16:00,191857,166422,3,1,45.99,14.49,31.5,2014,2,4,22,1
11137,2014-02-04 22:21:00,191858,166423,1,2,95.98,33.98,62.00000000000001,2014,2,4,22,1
11138,2014-02-05 01:20:00,191920,166478,2,1,59.99,22.49,37.5,2014,2,5,1,2
11139,2014-02-05 03:35:00,191940,163313,1,1,49.99,19.49,30.500000000000004,2014,2,5,3,2
11140,2014-02-05 04:13:00,191948,166503,1,1,49.99,19.49,30.500000000000004,2014,2,5,4,2
11141,2014-02-05 05:27:00,191966,166518,1,1,49.99,19.49,30.500000000000004,2014,2,5,5,2
11142,2014-02-05 05:52:00,191968,166520,1,2,95.98,33.98,62.00000000000001,2014,2,5,5,2
11143,2014-02-05 08:00:00,191994,166541,3,1,45.99,14.49,31.5,2014,2,5,8,2
11144,2014-02-05 08:08:00,191996,166542,2,1,59.99,22.49,37.5,2014,2,5,8,2
11145,2014-02-05 08:45:00,192013,149269,1,1,49.99,19.49,30.500000000000004,2014,2,5,8,2
11146,2014-02-05 09:33:00,192045,138112,1,1,49.99,19.49,30.500000000000004,2014,2,5,9,2
11147,2014-02-05 09:55:00,192059,166592,1,1,49.99,19.49,30.500000000000004,2014,2,5,9,2
11148,2014-02-05 11:02:00,192112,166638,2,2,89.98,31.98,58.0,2014,2,5,11,2
11149,2014-02-05 12:15:00,192175,166694,1,2,79.98,28.98,51.0,2014,2,5,12,2
11150,2014-02-05 13:07:00,192214,166729,3,2,75.98,23.98,52.0,2014,2,5,13,2
11151,2014-02-05 13:28:00,192234,166744,3,1,45.99,14.49,31.5,2014,2,5,13,2
11152,2014-02-05 13:32:00,192239,166749,1,2,79.98,28.98,51.0,2014,2,5,13,2
11153,2014-02-05 13:45:00,192254,132665,3,2,75.98,23.98,52.0,2014,2,5,13,2
11154,2014-02-05 14:22:00,192276,166780,1,2,79.98,28.98,51.0,2014,2,5,14,2
11155,2014-02-05 14:39:00,192297,166799,1,1,49.99,19.49,30.500000000000004,2014,2,5,14,2
11156,2014-02-05 16:03:00,192346,166840,1,2,79.98,28.98,51.0,2014,2,5,16,2
11157,2014-02-05 16:10:00,192350,166842,1,2,95.98,33.98,62.00000000000001,2014,2,5,16,2
11158,2014-02-05 16:37:00,192379,166865,1,1,49.99,19.49,30.500000000000004,2014,2,5,16,2
11159,2014-02-05 16:39:00,192380,166866,1,1,49.99,19.49,30.500000000000004,2014,2,5,16,2
11160,2014-02-05 17:36:00,192413,166896,2,1,59.99,22.49,37.5,2014,2,5,17,2
11161,2014-02-05 19:07:00,192464,166940,1,1,49.99,19.49,30.500000000000004,2014,2,5,19,2
11162,2014-02-05 19:19:00,192465,166941,1,2,79.98,28.98,51.0,2014,2,5,19,2
11163,2014-02-05 20:44:00,192499,141657,1,2,79.98,28.98,51.0,2014,2,5,20,2
11164,2014-02-05 20:57:00,192503,166974,3,1,45.99,14.49,31.5,2014,2,5,20,2
11165,2014-02-05 23:42:00,192555,167022,2,2,89.98,31.98,58.0,2014,2,5,23,2
11166,2014-02-06 00:15:00,192568,167031,1,1,49.99,19.49,30.500000000000004,2014,2,6,0,3
11167,2014-02-06 00:30:00,192570,167033,1,1,49.99,19.49,30.500000000000004,2014,2,6,0,3
11168,2014-02-06 00:42:00,192574,167036,1,1,49.99,19.49,30.500000000000004,2014,2,6,0,3
11169,2014-02-06 00:44:00,192575,167037,2,2,89.98,31.98,58.0,2014,2,6,0,3
11170,2014-02-06 01:14:00,192579,167041,3,2,75.98,23.98,52.0,2014,2,6,1,3
11171,2014-02-06 03:39:00,192594,167055,3,1,45.99,14.49,31.5,2014,2,6,3,3
11172,2014-02-06 04:27:00,192601,167062,3,2,95.98,33.98,62.00000000000001,2014,2,6,4,3
11173,2014-02-06 04:43:00,192607,167068,3,2,75.98,23.98,52.0,2014,2,6,4,3
11174,2014-02-06 06:23:00,192633,167091,1,1,49.99,19.49,30.500000000000004,2014,2,6,6,3
11175,2014-02-06 07:14:00,192646,133822,2,1,59.99,22.49,37.5,2014,2,6,7,3
11176,2014-02-06 08:00:00,192661,123445,2,1,59.99,22.49,37.5,2014,2,6,8,3
11177,2014-02-06 08:48:00,192678,167127,3,2,75.98,23.98,52.0,2014,2,6,8,3
11178,2014-02-06 09:04:00,192686,167135,1,1,49.99,19.49,30.500000000000004,2014,2,6,9,3
11179,2014-02-06 09:42:00,192705,167151,1,1,49.99,19.49,30.500000000000004,2014,2,6,9,3
11180,2014-02-06 09:55:00,192708,140024,1,2,79.98,28.98,51.0,2014,2,6,9,3
11181,2014-02-06 09:57:00,192710,167155,2,1,59.99,22.49,37.5,2014,2,6,9,3
11182,2014-02-06 10:25:00,192735,167179,1,1,49.99,19.49,30.500000000000004,2014,2,6,10,3
11183,2014-02-06 11:01:00,192754,167197,2,2,89.98,31.98,58.0,2014,2,6,11,3
11184,2014-02-06 12:02:00,192799,145369,2,2,105.98,36.98,69.0,2014,2,6,12,3
11185,2014-02-06 12:15:00,192810,167245,2,1,59.99,22.49,37.5,2014,2,6,12,3
11186,2014-02-06 12:23:00,192816,167251,3,2,75.98,23.98,52.0,2014,2,6,12,3
11187,2014-02-06 12:31:00,192824,167259,1,1,49.99,19.49,30.500000000000004,2014,2,6,12,3
11188,2014-02-06 12:50:00,192840,141586,1,1,49.99,19.49,30.500000000000004,2014,2,6,12,3
11189,2014-02-06 12:52:00,192835,167268,1,1,49.99,19.49,30.500000000000004,2014,2,6,12,3
11190,2014-02-06 12:59:00,192852,167283,1,2,79.98,28.98,51.0,2014,2,6,12,3
11191,2014-02-06 13:04:00,192861,167291,3,1,45.99,14.49,31.5,2014,2,6,13,3
11192,2014-02-06 13:42:00,192896,167322,1,1,49.99,19.49,30.500000000000004,2014,2,6,13,3
11193,2014-02-06 14:11:00,192921,167343,1,2,95.98,33.98,62.00000000000001,2014,2,6,14,3
11194,2014-02-06 14:16:00,192926,167347,1,1,49.99,19.49,30.500000000000004,2014,2,6,14,3
11195,2014-02-06 15:43:00,192984,167397,1,1,49.99,19.49,30.500000000000004,2014,2,6,15,3
11196,2014-02-06 16:01:00,192995,167406,2,1,59.99,22.49,37.5,2014,2,6,16,3
11197,2014-02-06 16:54:00,193034,167443,1,1,49.99,19.49,30.500000000000004,2014,2,6,16,3
11198,2014-02-06 17:28:00,193052,167459,1,2,95.98,33.98,62.00000000000001,2014,2,6,17,3
11199,2014-02-06 17:42:00,193066,160190,1,1,49.99,19.49,30.500000000000004,2014,2,6,17,3
11200,2014-02-06 17:46:00,193071,167474,2,2,89.98,31.98,58.0,2014,2,6,17,3
11201,2014-02-06 18:02:00,193082,167484,1,2,95.98,33.98,62.00000000000001,2014,2,6,18,3
11202,2014-02-06 18:07:00,193085,167486,1,2,95.98,33.98,62.00000000000001,2014,2,6,18,3
11203,2014-02-06 18:33:00,193097,167496,3,1,45.99,14.49,31.5,2014,2,6,18,3
11204,2014-02-06 18:57:00,193114,167510,1,2,109.98,41.98,68.0,2014,2,6,18,3
11205,2014-02-06 20:54:00,193155,167544,1,1,49.99,19.49,30.500000000000004,2014,2,6,20,3
11206,2014-02-06 21:12:00,193160,167549,3,2,75.98,23.98,52.0,2014,2,6,21,3
11207,2014-02-06 21:22:00,193165,167553,1,1,49.99,19.49,30.500000000000004,2014,2,6,21,3
11208,2014-02-06 23:01:00,193197,167579,1,2,95.98,33.98,62.00000000000001,2014,2,6,23,3
11209,2014-02-06 23:19:00,193203,167585,1,1,49.99,19.49,30.500000000000004,2014,2,6,23,3
11210,2014-02-06 23:58:00,193211,167593,1,1,49.99,19.49,30.500000000000004,2014,2,6,23,3
11211,2014-02-07 03:53:00,193252,151939,1,1,49.99,19.49,30.500000000000004,2014,2,7,3,4
11212,2014-02-07 04:42:00,193259,167628,2,1,59.99,22.49,37.5,2014,2,7,4,4
11213,2014-02-07 07:16:00,193290,164226,1,1,49.99,19.49,30.500000000000004,2014,2,7,7,4
11214,2014-02-07 10:07:00,193357,167713,1,2,79.98,28.98,51.0,2014,2,7,10,4
11215,2014-02-07 10:11:00,193369,146979,2,1,59.99,22.49,37.5,2014,2,7,10,4
11216,2014-02-07 10:28:00,193382,167734,3,1,45.99,14.49,31.5,2014,2,7,10,4
11217,2014-02-07 11:42:00,193422,167770,1,1,49.99,19.49,30.500000000000004,2014,2,7,11,4
11218,2014-02-07 12:07:00,193439,167785,1,1,49.99,19.49,30.500000000000004,2014,2,7,12,4
11219,2014-02-07 12:32:00,193461,141111,3,2,75.98,23.98,52.0,2014,2,7,12,4
11220,2014-02-07 12:46:00,193470,167808,1,1,49.99,19.49,30.500000000000004,2014,2,7,12,4
11221,2014-02-07 13:58:00,193530,165162,1,2,95.98,33.98,62.00000000000001,2014,2,7,13,4
11222,2014-02-07 14:22:00,193543,167864,1,1,49.99,19.49,30.500000000000004,2014,2,7,14,4
11223,2014-02-07 14:35:00,193554,167874,1,2,109.98,41.98,68.0,2014,2,7,14,4
11224,2014-02-07 15:29:00,193584,167899,1,2,79.98,28.98,51.0,2014,2,7,15,4
11225,2014-02-07 16:21:00,193618,167928,1,1,49.99,19.49,30.500000000000004,2014,2,7,16,4
11226,2014-02-07 17:21:00,193655,167958,1,2,95.98,33.98,62.00000000000001,2014,2,7,17,4
11227,2014-02-07 17:25:00,193656,128617,1,1,49.99,19.49,30.500000000000004,2014,2,7,17,4
11228,2014-02-07 17:45:00,193672,167970,2,2,109.98,41.98,68.0,2014,2,7,17,4
11229,2014-02-07 19:15:00,193703,167999,1,1,49.99,19.49,30.500000000000004,2014,2,7,19,4
11230,2014-02-07 19:19:00,193708,168003,1,1,49.99,19.49,30.500000000000004,2014,2,7,19,4
11231,2014-02-07 22:19:00,193746,168035,1,1,49.99,19.49,30.500000000000004,2014,2,7,22,4
11232,2014-02-07 22:50:00,193750,168039,1,1,49.99,19.49,30.500000000000004,2014,2,7,22,4
11233,2014-02-07 23:13:00,193761,168047,1,1,49.99,19.49,30.500000000000004,2014,2,7,23,4
11234,2014-02-08 00:44:00,193787,168069,1,1,49.99,19.49,30.500000000000004,2014,2,8,0,5
11235,2014-02-08 03:08:00,193807,149161,1,1,49.99,19.49,30.500000000000004,2014,2,8,3,5
11236,2014-02-08 03:19:00,193811,168085,1,1,49.99,19.49,30.500000000000004,2014,2,8,3,5
11237,2014-02-08 05:05:00,193822,168094,1,1,49.99,19.49,30.500000000000004,2014,2,8,5,5
11238,2014-02-08 05:06:00,193821,168093,1,1,49.99,19.49,30.500000000000004,2014,2,8,5,5
11239,2014-02-08 06:37:00,193829,168101,1,1,49.99,19.49,30.500000000000004,2014,2,8,6,5
11240,2014-02-08 06:54:00,193832,168104,1,2,79.98,28.98,51.0,2014,2,8,6,5
11241,2014-02-08 10:19:00,193882,142690,2,2,105.98,36.98,69.0,2014,2,8,10,5
11242,2014-02-08 11:47:00,193903,168161,1,2,79.98,28.98,51.0,2014,2,8,11,5
11243,2014-02-08 12:38:00,193918,129986,3,1,45.99,14.49,31.5,2014,2,8,12,5
11244,2014-02-08 12:54:00,193927,168179,1,2,109.98,41.98,68.0,2014,2,8,12,5
11245,2014-02-08 13:52:00,193939,168189,1,2,79.98,28.98,51.0,2014,2,8,13,5
11246,2014-02-08 14:37:00,193949,168199,1,2,79.98,28.98,51.0,2014,2,8,14,5
11247,2014-02-08 15:06:00,193961,168209,1,2,79.98,28.98,51.0,2014,2,8,15,5
11248,2014-02-08 15:20:00,193968,168216,1,1,49.99,19.49,30.500000000000004,2014,2,8,15,5
11249,2014-02-08 16:16:00,193983,168230,1,1,49.99,19.49,30.500000000000004,2014,2,8,16,5
11250,2014-02-08 16:43:00,193988,168235,1,1,49.99,19.49,30.500000000000004,2014,2,8,16,5
11251,2014-02-08 18:00:00,194006,168251,3,1,45.99,14.49,31.5,2014,2,8,18,5
11252,2014-02-08 21:21:00,194050,168287,1,1,49.99,19.49,30.500000000000004,2014,2,8,21,5
11253,2014-02-08 22:33:00,194069,142935,1,1,49.99,19.49,30.500000000000004,2014,2,8,22,5
11254,2014-02-09 00:15:00,194095,140454,1,2,79.98,28.98,51.0,2014,2,9,0,6
11255,2014-02-09 00:31:00,194098,149793,2,2,89.98,31.98,58.0,2014,2,9,0,6
11256,2014-02-09 00:38:00,194100,168328,2,1,59.99,22.49,37.5,2014,2,9,0,6
11257,2014-02-09 03:31:00,194121,168345,2,2,89.98,31.98,58.0,2014,2,9,3,6
11258,2014-02-09 03:34:00,194123,168347,2,1,59.99,22.49,37.5,2014,2,9,3,6
11259,2014-02-09 04:17:00,194127,168351,2,1,59.99,22.49,37.5,2014,2,9,4,6
11260,2014-02-09 04:43:00,194128,168352,3,1,45.99,14.49,31.5,2014,2,9,4,6
11261,2014-02-09 06:24:00,194140,168363,3,1,45.99,14.49,31.5,2014,2,9,6,6
11262,2014-02-09 11:49:00,194211,168425,1,2,95.98,33.98,62.00000000000001,2014,2,9,11,6
11263,2014-02-09 12:53:00,194226,168437,2,1,59.99,22.49,37.5,2014,2,9,12,6
11264,2014-02-09 14:49:00,194255,168464,2,1,59.99,22.49,37.5,2014,2,9,14,6
11265,2014-02-09 15:02:00,194257,168466,2,1,59.99,22.49,37.5,2014,2,9,15,6
11266,2014-02-09 15:11:00,194267,168474,1,1,49.99,19.49,30.500000000000004,2014,2,9,15,6
11267,2014-02-09 17:32:00,194325,168522,1,2,79.98,28.98,51.0,2014,2,9,17,6
11268,2014-02-09 18:09:00,194333,168530,2,1,59.99,22.49,37.5,2014,2,9,18,6
11269,2014-02-09 18:54:00,194344,168540,1,1,49.99,19.49,30.500000000000004,2014,2,9,18,6
11270,2014-02-09 20:07:00,194362,168553,2,1,59.99,22.49,37.5,2014,2,9,20,6
11271,2014-02-09 20:17:00,194368,168559,2,1,59.99,22.49,37.5,2014,2,9,20,6
11272,2014-02-09 22:24:00,194426,168613,1,1,49.99,19.49,30.500000000000004,2014,2,9,22,6
11273,2014-02-09 22:58:00,194439,168624,2,1,59.99,22.49,37.5,2014,2,9,22,6
11274,2014-02-10 00:09:00,194465,168648,2,1,59.99,22.49,37.5,2014,2,10,0,0
11275,2014-02-10 00:21:00,194470,168653,2,2,89.98,31.98,58.0,2014,2,10,0,0
11276,2014-02-10 03:42:00,194520,168696,2,1,59.99,22.49,37.5,2014,2,10,3,0
11277,2014-02-10 06:20:00,194553,168726,2,1,59.99,22.49,37.5,2014,2,10,6,0
11278,2014-02-10 06:23:00,194557,168730,2,1,59.99,22.49,37.5,2014,2,10,6,0
11279,2014-02-10 06:28:00,194561,168733,2,1,59.99,22.49,37.5,2014,2,10,6,0
11280,2014-02-10 06:59:00,194571,168742,2,1,59.99,22.49,37.5,2014,2,10,6,0
11281,2014-02-10 07:48:00,194587,168755,1,1,49.99,19.49,30.500000000000004,2014,2,10,7,0
11282,2014-02-10 08:10:00,194596,160543,3,1,45.99,14.49,31.5,2014,2,10,8,0
11283,2014-02-10 08:29:00,194611,168776,2,1,59.99,22.49,37.5,2014,2,10,8,0
11284,2014-02-10 08:44:00,194620,168785,3,1,45.99,14.49,31.5,2014,2,10,8,0
11285,2014-02-10 09:07:00,194625,168790,2,1,59.99,22.49,37.5,2014,2,10,9,0
11286,2014-02-10 09:14:00,194630,168794,2,1,59.99,22.49,37.5,2014,2,10,9,0
11287,2014-02-10 09:50:00,194661,168821,2,1,59.99,22.49,37.5,2014,2,10,9,0
11288,2014-02-10 10:08:00,194676,168833,3,2,75.98,23.98,52.0,2014,2,10,10,0
11289,2014-02-10 10:09:00,194672,168829,2,1,59.99,22.49,37.5,2014,2,10,10,0
11290,2014-02-10 10:10:00,194680,168837,2,1,59.99,22.49,37.5,2014,2,10,10,0
11291,2014-02-10 10:17:00,194686,168842,3,2,75.98,23.98,52.0,2014,2,10,10,0
11292,2014-02-10 10:32:00,194702,166766,2,1,59.99,22.49,37.5,2014,2,10,10,0
11293,2014-02-10 10:37:00,194697,168851,2,2,89.98,31.98,58.0,2014,2,10,10,0
11294,2014-02-10 10:43:00,194707,168859,2,1,59.99,22.49,37.5,2014,2,10,10,0
11295,2014-02-10 10:52:00,194717,168867,2,2,89.98,31.98,58.0,2014,2,10,10,0
11296,2014-02-10 11:27:00,194752,168901,2,1,59.99,22.49,37.5,2014,2,10,11,0
11297,2014-02-10 11:37:00,194763,168910,2,1,59.99,22.49,37.5,2014,2,10,11,0
11298,2014-02-10 11:37:00,194764,152005,2,2,89.98,31.98,58.0,2014,2,10,11,0
11299,2014-02-10 11:49:00,194769,148667,2,1,59.99,22.49,37.5,2014,2,10,11,0
11300,2014-02-10 12:10:00,194789,168929,3,1,45.99,14.49,31.5,2014,2,10,12,0
11301,2014-02-10 12:28:00,194808,130559,2,1,59.99,22.49,37.5,2014,2,10,12,0
11302,2014-02-10 12:31:00,194813,168951,2,1,59.99,22.49,37.5,2014,2,10,12,0
11303,2014-02-10 12:56:00,194832,168964,2,2,89.98,31.98,58.0,2014,2,10,12,0
11304,2014-02-10 13:47:00,194869,168999,2,1,59.99,22.49,37.5,2014,2,10,13,0
11305,2014-02-10 14:02:00,194890,169020,1,1,49.99,19.49,30.500000000000004,2014,2,10,14,0
11306,2014-02-10 14:22:00,194908,163003,2,1,59.99,22.49,37.5,2014,2,10,14,0
11307,2014-02-10 14:33:00,194922,169045,1,2,79.98,28.98,51.0,2014,2,10,14,0
11308,2014-02-10 14:43:00,194927,157433,2,2,89.98,31.98,58.0,2014,2,10,14,0
11309,2014-02-10 15:50:00,194988,169102,3,1,45.99,14.49,31.5,2014,2,10,15,0
11310,2014-02-10 16:17:00,195008,169121,2,1,59.99,22.49,37.5,2014,2,10,16,0
11311,2014-02-10 16:18:00,195009,169122,2,1,59.99,22.49,37.5,2014,2,10,16,0
11312,2014-02-10 16:19:00,195010,169123,2,2,89.98,31.98,58.0,2014,2,10,16,0
11313,2014-02-10 16:46:00,195030,169143,1,1,49.99,19.49,30.500000000000004,2014,2,10,16,0
11314,2014-02-10 17:01:00,195051,169163,2,1,59.99,22.49,37.5,2014,2,10,17,0
11315,2014-02-10 17:27:00,195072,169182,2,1,59.99,22.49,37.5,2014,2,10,17,0
11316,2014-02-10 17:53:00,195091,169199,3,1,45.99,14.49,31.5,2014,2,10,17,0
11317,2014-02-10 17:55:00,195099,169206,1,2,79.98,28.98,51.0,2014,2,10,17,0
11318,2014-02-10 17:57:00,195096,169203,1,2,95.98,33.98,62.00000000000001,2014,2,10,17,0
11319,2014-02-10 18:02:00,195103,169210,2,1,59.99,22.49,37.5,2014,2,10,18,0
11320,2014-02-10 18:09:00,195107,169214,2,1,59.99,22.49,37.5,2014,2,10,18,0
11321,2014-02-10 18:35:00,195130,169233,2,1,59.99,22.49,37.5,2014,2,10,18,0
11322,2014-02-10 19:23:00,195148,169248,2,1,59.99,22.49,37.5,2014,2,10,19,0
11323,2014-02-10 19:45:00,195163,169260,2,1,59.99,22.49,37.5,2014,2,10,19,0
11324,2014-02-10 19:56:00,195170,160849,2,2,89.98,31.98,58.0,2014,2,10,19,0
11325,2014-02-10 20:11:00,195178,169273,2,1,59.99,22.49,37.5,2014,2,10,20,0
11326,2014-02-10 20:52:00,195201,169287,2,2,105.98,36.98,69.0,2014,2,10,20,0
11327,2014-02-10 20:55:00,195210,169295,2,1,59.99,22.49,37.5,2014,2,10,20,0
11328,2014-02-10 21:09:00,195212,169296,2,1,59.99,22.49,37.5,2014,2,10,21,0
11329,2014-02-10 21:41:00,195228,169309,1,1,49.99,19.49,30.500000000000004,2014,2,10,21,0
11330,2014-02-10 22:01:00,195245,169323,2,2,89.98,31.98,58.0,2014,2,10,22,0
11331,2014-02-10 22:18:00,195256,169333,2,2,89.98,31.98,58.0,2014,2,10,22,0
11332,2014-02-10 22:37:00,195263,169340,2,1,59.99,22.49,37.5,2014,2,10,22,0
11333,2014-02-10 23:42:00,195290,169366,2,2,89.98,31.98,58.0,2014,2,10,23,0
11334,2014-02-10 23:45:00,195293,169369,2,2,105.98,36.98,69.0,2014,2,10,23,0
11335,2014-02-11 00:11:00,195302,169377,1,1,49.99,19.49,30.500000000000004,2014,2,11,0,1
11336,2014-02-11 00:19:00,195306,169381,2,1,59.99,22.49,37.5,2014,2,11,0,1
11337,2014-02-11 01:59:00,195341,169410,2,1,59.99,22.49,37.5,2014,2,11,1,1
11338,2014-02-11 02:03:00,195343,160400,2,1,59.99,22.49,37.5,2014,2,11,2,1
11339,2014-02-11 02:08:00,195346,169414,2,1,59.99,22.49,37.5,2014,2,11,2,1
11340,2014-02-11 03:08:00,195355,169421,2,1,59.99,22.49,37.5,2014,2,11,3,1
11341,2014-02-11 05:29:00,195386,169450,3,2,75.98,23.98,52.0,2014,2,11,5,1
11342,2014-02-11 05:48:00,195389,169452,2,2,105.98,36.98,69.0,2014,2,11,5,1
11343,2014-02-11 05:48:00,195388,158756,2,1,59.99,22.49,37.5,2014,2,11,5,1
11344,2014-02-11 07:55:00,195421,169482,1,1,49.99,19.49,30.500000000000004,2014,2,11,7,1
11345,2014-02-11 08:34:00,195435,169494,2,1,59.99,22.49,37.5,2014,2,11,8,1
11346,2014-02-11 09:18:00,195451,169508,3,1,45.99,14.49,31.5,2014,2,11,9,1
11347,2014-02-11 09:38:00,195467,128758,3,2,95.98,33.98,62.00000000000001,2014,2,11,9,1
11348,2014-02-11 09:46:00,195474,169529,2,2,105.98,36.98,69.0,2014,2,11,9,1
11349,2014-02-11 10:12:00,195481,142064,2,1,59.99,22.49,37.5,2014,2,11,10,1
11350,2014-02-11 10:13:00,195483,169535,1,1,49.99,19.49,30.500000000000004,2014,2,11,10,1
11351,2014-02-11 10:55:00,195514,169561,1,1,49.99,19.49,30.500000000000004,2014,2,11,10,1
11352,2014-02-11 10:59:00,195521,169568,2,1,59.99,22.49,37.5,2014,2,11,10,1
11353,2014-02-11 11:00:00,195526,156094,2,1,59.99,22.49,37.5,2014,2,11,11,1
11354,2014-02-11 11:20:00,195547,143911,1,2,95.98,33.98,62.00000000000001,2014,2,11,11,1
11355,2014-02-11 11:25:00,195556,169596,1,1,49.99,19.49,30.500000000000004,2014,2,11,11,1
